X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,y
-2.8722622132816493,0.32316771418478146,0.5136001065697166,-1.5947030672667954,-0.14760258629866868,-0.5327008396619114,0.14088624691120394,-0.46603650186824225,-1.169916835710288,-1.7684393655628516,-373.8665041277078
-0.27681329988892067,-0.3649527295428853,2.056207129940322,-1.9663565893760018,-0.8392096673390064,-1.1032083657216831,0.538296079049633,-1.0448091940210336,-0.221253623585772,1.0725073373098022,-375.2322628346587
-0.692420979873856,-0.622649361734452,-0.6117690909052854,-1.3200225112207058,0.1946074552372427,-0.03703679704841202,0.043602446372453724,-0.7424705856980482,-0.42930222451725997,1.695051040430753,-229.11107308802093
0.4241659464019164,2.0752608726252655,-0.6514180036144483,0.1979107834626478,-0.6891878180895679,-0.48388583405432156,1.3173940656343257,1.7359638031652493,-0.32034730819432017,0.19759960469239965,230.16067811742892
0.751387123371789,-0.23894804686640975,0.5009171876243808,0.755391225825756,-0.9075636620415979,-0.977555244798551,0.2704568257798388,-0.5767713305683327,0.09933230542922587,-0.05023810944913695,-36.060685054876046
-0.2081168572725397,0.9531366339132451,-1.1437262073206618,0.36150352520610163,0.2871241652018242,0.10855970577652314,0.7082144232565574,-0.6124373746404379,-0.0332299906444608,0.23321613126350177,51.57784479298244
-1.660960933515991,0.3801978510059632,0.8339221545489041,1.0807807255546218,0.6105857452838231,0.4591800792284367,0.17770100093325383,0.5597904479310398,-0.070165711458647,-1.3353443587101013,157.08659899116742
-0.7534178703461835,2.1573082132655035,1.301741289398798,0.2992925804064919,-0.6057149230033384,1.5615111967268527,0.6779258713392691,0.742095372009307,0.032004149065766624,-0.48791140814570266,316.6751557845873
0.3465038817307158,1.1487657003721035,-1.2946814757209055,-1.1196698946261439,-1.7397137787780996,1.1608267873785192,0.7716987106483447,-0.36244094140313216,-0.46770120131189136,-2.8485426206300755,-14.171603984909032
-1.4066610968482223,-0.6248185776956788,0.18676676447707832,-0.7257438131534656,0.026091050210833786,-0.7553829323533225,-1.8408742313316453,0.517659020469123,-0.6115178029919482,-1.2795769667357015,-276.72093839185953
1.9583474542205939,-1.0727430257398065,-2.5302875227463297,-0.9193845915864234,0.23924686411114954,-0.2860042218801108,-1.9792998103757877,2.0740826697499735,1.100959634998571,0.7479102561175338,34.26939454262982
0.6731813512699585,0.24075317948856825,0.7533416211045325,-1.7607627591558177,2.601683114180395,0.38115838488277776,0.3088330125989638,0.5655096456315442,1.2897527540827458,1.702214944635238,85.95962555698004
-1.4123037013352917,0.24196227156603412,-1.0128311203344238,-0.5622875292409727,-1.913280244657798,0.3142473325952739,-0.46341769281246226,-1.7249178325130328,-0.9080240755212111,-0.46572975357025687,-302.6785327246124
-0.05139372358848624,0.26912694124510733,0.37710039390218647,-0.36961033604363397,-0.3431922754974105,-0.029262813684978354,0.30805053950410216,0.6215718898560508,1.1260502507721681,-0.3916485674217908,106.02487621673446
0.5467335682013793,-2.1218548990085946,-0.9993022322949108,-0.022868062298882122,-0.6078219870944325,-0.5047749212282174,1.3171150673398653,1.2969945465611092,0.840620026504553,-0.11806852699107874,76.41056286251646
-0.21344715171184725,0.24496657110872277,-1.4480843414973241,0.2320499373576363,-0.5069431753711298,-1.4074637743765552,-0.8222203955664315,-0.4710383056183228,-0.718444221252436,0.2436872114919123,-240.8129960850316
-0.6226995198205939,1.586016816145352,-0.15178509503558324,-1.9520877995225019,-1.237815498826849,0.5883172064845762,0.11351734525124799,2.1330333746562666,0.2809918677350327,0.6621306745210463,99.70388096277365
0.08614388304637476,-1.015821818978397,0.1764415552772252,0.6931056072631441,0.06167984984797165,-0.3670278390833223,0.20056919723094285,0.42881650033057295,-0.8275902206487197,1.1486373494287152,22.700000679710023
-0.22476540189268354,0.43693816974634986,-2.553921134901955,-1.4848979684499035,1.1906462747863413,0.9343199112392737,0.1605739810498646,0.9495541354413237,-1.366878698415421,0.0030460201534144695,-34.707483956434665
0.3464884758979927,0.7276295436369798,0.07863519031609059,-0.08071658010858232,0.05194588580729943,-1.9982006845321076,-0.07160125941406395,0.7326400772155792,0.9163276747024814,-0.03722223650984159,-62.78761232155457
